ID,Date,Element,Data_Value
USC00367409,01/02/05,TMIN,-11
USC00361480,12/27/15,TMIN,50
USC00368469,08/16/15,TMAX,300
USC00367477,12/26/05,TMAX,44
USC00368469,08/16/15,TMIN,156
USC00361480,01/29/15,TMAX,-17
USC00361480,01/29/15,TMIN,-233
USC00367409,05/08/12,TMIN,122
USC00367409,05/08/12,TMAX,161
USC00367477,10/06/07,TMAX,294
USC00367477,10/06/07,TMIN,111
USC00361480,10/31/11,TMAX,44
USC00360147,01/24/08,TMIN,-128
USC00361480,10/31/11,TMIN,-50
USC00360147,09/18/11,TMIN,67
USC00367409,10/20/15,TMIN,-6
USC00367409,10/20/15,TMAX,144
USC00360147,01/24/08,TMAX,-17
USC00360147,09/18/11,TMAX,167
USC00360147,08/14/07,TMIN,122
USC00368449,08/07/06,TMIN,183
USC00367477,10/26/13,TMIN,-17
USC00365790,02/25/11,TMIN,-83
USC00368469,06/26/10,TMIN,156
USC00368469,06/26/10,TMAX,278
USC00365790,09/06/07,TMAX,289
USC00365109,03/31/07,TMAX,211
USC00368469,07/19/06,TMAX,306
USC00360147,07/30/11,TMAX,311
USC00360147,07/30/11,TMIN,200
USC00368469,07/19/06,TMIN,172
USC00365790,03/06/11,TMAX,128
USC00365790,03/06/11,TMIN,44
USC00365790,09/06/07,TMIN,122
USC00367477,09/06/05,TMAX,250
USC00367477,09/06/05,TMIN,72
USC00368449,09/05/15,TMIN,194
USC00365109,10/18/06,TMIN,94
USC00368449,09/05/15,TMAX,300
USC00365790,12/09/09,TMIN,-17
USC00365109,10/18/06,TMAX,150
USC00365790,12/09/09,TMAX,22
USC00365109,05/08/12,TMAX,167
USC00365109,05/08/12,TMIN,117
USC00360147,01/24/07,TMAX,0
USC00360147,01/24/07,TMIN,-33
USC00367477,11/20/11,TMAX,133
USC00365790,02/25/11,TMAX,22
USC00367477,10/26/13,TMAX,89
USC00368469,04/26/06,TMAX,167
USC00368469,04/26/06,TMIN,-17
USC00367409,11/08/13,TMAX,122
USC00367477,11/20/11,TMIN,-11
USC00367409,11/08/13,TMIN,6
USC00360147,08/29/10,TMIN,111
USC00368449,09/07/09,TMAX,250
USC00368469,09/15/11,TMAX,261
USC00368469,09/15/11,TMIN,128
USC00365790,04/17/12,TMAX,300
USC00367477,05/10/05,TMAX,272
USC00365790,04/17/12,TMIN,72
USC00367409,11/18/07,TMIN,0
USC00367409,11/18/07,TMAX,50
USC00368469,10/29/10,TMIN,44
USC00367477,05/10/05,TMIN,17
USC00368469,10/29/10,TMAX,178
USC00360147,08/29/10,TMAX,267
USC00367409,07/22/15,TMIN,128
USC00367409,01/02/05,TMAX,122
USC00367477,12/26/05,TMIN,-28
USC00367409,09/27/10,TMIN,89
USC00362629,08/23/08,TMIN,117
USC00365109,01/24/07,TMAX,22
USC00361480,05/06/08,TMIN,-28
USC00367409,09/27/10,TMAX,194
USC00365790,03/05/10,TMAX,50
USC00361480,02/28/08,TMAX,-33
USC00365790,03/05/10,TMIN,-44
USC00361480,02/29/08,TMAX,-67
USC00361480,02/28/08,TMIN,-133
USC00361480,02/29/08,TMIN,-211
USC00362629,08/23/08,TMAX,306
USC00368449,04/22/15,TMIN,50
USC00362629,11/02/06,TMAX,133
USC00361480,11/17/11,TMIN,0
USC00365790,01/16/12,TMAX,-56
USC00365790,01/16/12,TMIN,-139
USC00361480,03/19/15,TMAX,39
USC00361480,03/19/15,TMIN,-94
USC00361480,05/06/08,TMAX,200
USC00368449,04/22/15,TMAX,133
USC00368469,11/21/09,TMIN,44
USC00368469,07/06/11,TMIN,128
USC00365790,04/07/11,TMIN,-28
USC00365790,04/07/11,TMAX,72
USC00365790,10/31/08,TMAX,89
USC00368449,03/30/06,TMAX,167
USC00368449,10/13/13,TMAX,206
USC00365790,08/01/05,TMIN,156
USC00368449,10/13/13,TMIN,117
USC00368449,03/30/06,TMIN,17
USC00360147,12/24/08,TMIN,-122
USC00365790,03/13/14,TMIN,-128
USC00365790,03/13/14,TMAX,61
USC00360147,11/08/13,TMAX,139
USC00360147,11/08/13,TMIN,17
USC00367409,11/27/10,TMAX,50
USC00367409,11/27/10,TMIN,-6
USC00360147,03/11/06,TMIN,17
USC00360147,03/11/06,TMAX,161
USC00365109,01/24/07,TMIN,-22
USC00368469,11/21/09,TMAX,94
USC00368469,07/06/11,TMAX,311
USC00361480,11/17/11,TMAX,117
USC00365109,11/25/10,TMIN,22
USC00365109,11/25/10,TMAX,83
USC00361480,11/01/12,TMAX,39
USC00361480,11/01/12,TMIN,6
USC00361480,02/12/15,TMAX,39
USC00361480,12/27/15,TMAX,111
USC00368449,12/20/05,TMAX,-44
USC00367477,09/22/12,TMAX,228
USC00367477,09/22/12,TMIN,128
USC00368449,12/20/05,TMIN,-106
USC00368449,04/13/10,TMAX,189
USC00365109,11/08/13,TMIN,11
USC00368449,04/13/10,TMIN,44
USC00368469,06/06/11,TMIN,111
USC00361480,03/06/11,TMAX,128
USC00361480,03/06/11,TMIN,33
USC00368469,06/06/11,TMAX,300
USC00367477,01/18/07,TMAX,-28
USC00367477,01/18/07,TMIN,-100
USC00368469,03/06/12,TMIN,-83
USC00368469,03/06/12,TMAX,28
USC00365790,09/17/15,TMAX,272
USC00365790,09/17/15,TMIN,72
USC00368449,08/27/11,TMIN,161
USC00365109,11/08/13,TMAX,117
USC00362629,11/02/06,TMIN,0
USC00368469,10/19/08,TMAX,128
USC00368469,10/19/08,TMIN,-33
USC00361480,03/13/14,TMIN,-128
USC00361480,03/13/14,TMAX,61
USC00368469,12/28/08,TMAX,39
USC00368469,04/23/12,TMIN,17
USC00367477,04/18/05,TMIN,-28
USC00368469,04/23/12,TMAX,72
USC00368449,09/07/09,TMIN,139
USC00367409,10/18/06,TMIN,94
USC00368469,12/28/08,TMIN,-6
USC00367477,05/16/12,TMIN,67
USC00368449,10/04/13,TMIN,150
USC00368449,10/04/13,TMAX,244
USC00360147,04/05/15,TMIN,11
USC00360147,04/05/15,TMAX,72
USC00367409,10/18/06,TMAX,156
USC00361480,02/12/15,TMIN,-100
USC00368449,08/27/11,TMAX,261
USC00367477,05/16/12,TMAX,250
USC00368449,08/14/08,TMIN,139
USC00367409,01/26/09,TMAX,-72
USC00367409,01/26/09,TMIN,-144
USC00365109,06/25/08,TMAX,267
USC00365109,04/05/13,TMAX,128
USC00360147,12/31/11,TMAX,33
USC00360147,12/31/11,TMIN,-6
USC00367477,05/04/05,TMIN,-11
USC00365790,11/07/05,TMAX,200
USC00361480,08/20/08,TMAX,261
USC00361480,08/20/08,TMIN,17
USC00360147,09/15/11,TMAX,256
USC00360147,09/15/11,TMIN,144
USC00365790,11/18/07,TMIN,-11
USC00365790,11/18/07,TMAX,33
USC00367477,04/05/06,TMIN,-44
USC00368469,06/09/14,TMAX,267
USC00368469,06/09/14,TMIN,117
USC00367477,04/05/06,TMAX,67
USC00365790,12/04/14,TMIN,-28
USC00368469,06/26/07,TMIN,139
USC00360147,06/20/07,TMAX,333
USC00367477,11/02/12,TMIN,22
USC00368469,06/26/07,TMAX,300
USC00367477,11/02/12,TMAX,67
USC00365790,11/07/05,TMIN,50
USC00367477,07/15/07,TMAX,261
USC00367477,07/15/07,TMIN,72
USC00368469,04/22/12,TMIN,50
USC00368469,10/03/13,TMIN,111
USC00368469,10/03/13,TMAX,267
USC00360147,05/13/07,TMAX,183
USC00368469,04/22/12,TMAX,161
USC00360147,05/13/07,TMIN,33
USC00365790,07/19/15,TMAX,317
USC00368469,03/20/15,TMIN,-72
USC00365790,11/07/11,TMAX,117
USC00365790,11/07/11,TMIN,-56
USC00365790,07/19/15,TMIN,183
USC00365790,05/18/12,TMAX,206
USC00368469,03/20/15,TMAX,67
USC00365109,04/05/13,TMIN,-67
USC00365790,12/04/14,TMAX,39
USC00365790,05/18/12,TMIN,28
USC00367477,05/04/05,TMAX,72
USC00365109,06/25/08,TMIN,106
USC00368449,09/14/12,TMAX,261
USC00367477,05/26/09,TMAX,261
USC00368449,06/10/05,TMIN,211
USC00361480,02/23/13,TMAX,-22
USC00361480,02/23/13,TMIN,-78
USC00360147,04/05/13,TMIN,-61
USC00368469,04/16/09,TMIN,-6
USC00360147,03/31/06,TMAX,217
USC00360147,04/05/13,TMAX,106
USC00360147,03/31/06,TMIN,-11
USC00365790,11/29/14,TMIN,-117
USC00365790,11/29/14,TMAX,-17
USC00362629,03/10/06,TMIN,22
USC00362629,03/10/06,TMAX,117
USC00360147,04/12/06,TMAX,250
USC00360147,04/12/06,TMIN,-6
USC00361480,04/13/14,TMAX,217
USC00361480,04/13/14,TMIN,44
USC00362629,02/28/05,TMAX,17
USC00367477,01/26/09,TMAX,-100
USC00367477,01/26/09,TMIN,-183
USC00360147,12/14/07,TMAX,39
USC00365790,10/23/08,TMAX,78
USC00368449,06/10/05,TMAX,283
USC00368469,04/16/09,TMAX,117
USC00365790,11/07/08,TMAX,183
USC00367409,05/11/09,TMAX,172
USC00367409,05/11/09,TMIN,33
USC00367477,05/26/09,TMIN,106
USC00360147,06/20/07,TMIN,156
USC00367409,03/15/10,TMAX,72
USC00368449,06/22/14,TMAX,222
USC00368449,06/22/14,TMIN,156
USC00365109,03/04/15,TMIN,-100
USC00367409,03/15/10,TMIN,39
USC00368449,09/08/05,TMIN,128
USC00368449,09/08/05,TMAX,261
USC00365109,03/04/15,TMAX,11
USC00365109,09/02/09,TMAX,233
USC00361480,09/15/15,TMAX,217
USC00368449,04/28/07,TMIN,94
USC00368449,04/28/07,TMAX,156
USC00361480,09/15/15,TMIN,33
USC00365109,09/02/09,TMIN,83
USC00365790,11/07/08,TMIN,61
USC00365790,10/23/08,TMIN,-44
USC00368449,09/14/12,TMIN,133
USC00365790,06/11/08,TMAX,328
USC00367477,11/26/14,TMIN,-33
USC00361480,09/05/15,TMAX,306
USC00361480,08/02/15,TMIN,83
USC00361480,08/29/08,TMIN,117
USC00361480,08/29/08,TMAX,250
USC00360147,05/15/05,TMAX,250
USC00365109,10/05/10,TMAX,100
USC00365790,03/25/14,TMAX,-6
USC00365109,10/05/10,TMIN,78
USC00365790,03/25/14,TMIN,-117
USC00360147,05/15/05,TMIN,128
USC00367477,08/31/13,TMAX,294
USC00367477,08/31/13,TMIN,139
USC00368449,08/02/05,TMAX,317
USC00368449,08/02/05,TMIN,194
USC00368449,12/14/09,TMAX,50
USC00368449,12/14/09,TMIN,-6
USC00360147,09/02/09,TMAX,222
USC00360147,09/02/09,TMIN,72
USC00365109,03/15/10,TMAX,78
USC00361480,09/05/15,TMIN,139
USC00365109,03/15/10,TMIN,50
USC00367477,09/07/15,TMIN,156
USC00368469,09/23/13,TMAX,156
USC00365109,07/29/11,TMIN,189
USC00365109,07/29/11,TMAX,244
USC00361480,07/11/15,TMAX,256
USC00361480,07/11/15,TMIN,117
USC00360147,04/11/05,TMIN,50
USC00368469,03/06/07,TMIN,-150
USC00368469,03/06/07,TMAX,11
USC00365109,03/18/13,TMIN,-50
USC00365109,03/18/13,TMAX,33
USC00361480,08/02/15,TMAX,267
USC00367409,09/02/07,TMAX,250
USC00367477,07/20/05,TMAX,294
USC00367477,07/20/05,TMIN,139
USC00360147,04/11/05,TMAX,267
USC00365109,08/01/15,TMIN,167
USC00368449,04/18/13,TMAX,200
USC00365109,08/01/15,TMAX,322
USC00368449,04/18/13,TMIN,111
USC00367477,09/07/15,TMAX,300
USC00368469,09/23/13,TMIN,78
USC00367409,04/15/10,TMIN,-6
USC00367409,04/15/10,TMAX,206
USC00367477,06/21/10,TMIN,122
USC00367477,10/28/10,TMAX,189
USC00362629,10/05/07,TMIN,133
USC00365109,03/10/10,TMIN,-22
USC00360147,07/20/15,TMAX,311
USC00365109,03/10/10,TMAX,172
USC00362629,10/05/07,TMAX,272
USC00368449,12/12/07,TMAX,178
USC00368449,12/12/07,TMIN,17
USC00367409,11/29/10,TMIN,-44
USC00367409,11/29/10,TMAX,56
USC00360147,07/20/15,TMIN,200
USC00367477,06/28/08,TMAX,261
USC00367477,06/28/08,TMIN,161
USC00365790,09/13/15,TMIN,117
USC00365790,09/13/15,TMAX,172
USC00361480,05/07/12,TMIN,94
USC00365790,06/11/08,TMIN,150
USC00361480,05/07/12,TMAX,250
USC00367477,11/26/14,TMAX,83
USC00367477,10/28/10,TMIN,67
USC00367477,02/27/11,TMIN,-78
USC00367477,02/27/11,TMAX,11
USC00360147,03/18/13,TMAX,28
USC00368449,07/24/11,TMIN,250
USC00368449,12/08/09,TMIN,-56
USC00368449,12/08/09,TMAX,11
USC00367477,06/21/10,TMAX,272
USC00368449,07/24/11,TMAX,339
USC00365109,05/11/09,TMAX,189
USC00365109,05/11/09,TMIN,39
USC00368469,01/13/07,TMIN,6
USC00368469,01/13/07,TMAX,106
USC00360147,12/14/07,TMIN,-22
USC00365790,05/07/12,TMIN,117
USC00361480,05/18/12,TMAX,228
USC00361480,05/18/12,TMIN,6
USC00365109,12/28/10,TMIN,-78
USC00367409,04/05/13,TMIN,-67
USC00367409,04/05/13,TMAX,128
USC00365109,12/28/10,TMAX,-6
USC00360147,03/18/13,TMIN,-67
USC00368449,12/28/08,TMAX,94
USC00368449,12/28/08,TMIN,0
USC00365790,05/07/12,TMAX,228
USC00361480,03/25/14,TMIN,-133
USC00365790,03/19/06,TMAX,28
USC00362629,12/07/05,TMIN,-89
USC00365790,07/14/06,TMAX,294
USC00365109,09/11/13,TMIN,156
USC00365109,09/11/13,TMAX,333
USC00367409,01/29/15,TMAX,11
USC00368469,10/25/13,TMIN,-6
USC00368469,10/25/13,TMAX,61
USC00367409,01/29/15,TMIN,-161
USC00361480,01/06/15,TMIN,-133
USC00365790,10/02/12,TMIN,50
USC00365790,10/02/12,TMAX,206
USC00361480,10/23/08,TMIN,-28
USC00361480,10/23/08,TMAX,94
USC00368469,07/07/07,TMIN,128
USC00362629,02/28/08,TMAX,-28
USC00368469,07/07/07,TMAX,289
USC00361480,01/06/15,TMAX,-39
USC00367409,04/06/15,TMAX,167
USC00367409,06/04/15,TMAX,228
USC00367409,06/04/15,TMIN,89
USC00365790,07/14/06,TMIN,144
USC00360147,08/08/06,TMAX,317
USC00367409,06/05/15,TMIN,150
USC00368449,07/09/06,TMIN,167
USC00361480,09/13/15,TMAX,167
USC00362629,06/04/05,TMIN,128
USC00365109,03/31/06,TMAX,206
USC00367477,04/08/08,TMAX,117
USC00365109,05/17/09,TMIN,94
USC00365109,05/17/09,TMAX,272
USC00365109,03/31/06,TMIN,6
USC00367409,08/08/15,TMIN,111
USC00367477,04/08/08,TMIN,61
USC00367409,08/08/15,TMAX,267
USC00362629,06/04/05,TMAX,178
USC00365109,05/20/10,TMAX,194
USC00365109,11/10/13,TMAX,94
USC00365109,11/10/13,TMIN,-17
USC00365109,10/20/12,TMIN,56
USC00365109,10/20/12,TMAX,161
USC00360147,06/25/08,TMIN,106
USC00360147,06/25/08,TMAX,256
USC00368449,07/09/06,TMAX,256
USC00367409,06/05/15,TMAX,211
USC00361480,09/13/15,TMIN,111
USC00360147,08/08/06,TMIN,172
USC00360147,12/03/09,TMIN,-17
USC00365109,12/31/11,TMIN,-17
USC00365790,02/05/07,TMAX,-94
USC00365790,02/05/07,TMIN,-194
USC00362629,02/29/08,TMIN,-189
USC00367477,03/10/13,TMAX,133
USC00360147,11/26/07,TMAX,72
USC00365790,07/24/10,TMIN,194
USC00365790,07/24/10,TMAX,344
USC00367477,03/10/13,TMIN,-67
USC00360147,11/26/07,TMIN,-61
USC00367409,05/17/10,TMAX,211
USC00367477,03/07/15,TMAX,-44
USC00368469,12/09/10,TMAX,-22
USC00367477,03/07/15,TMIN,-250
USC00368469,08/07/14,TMIN,139
USC00368469,12/09/10,TMIN,-100
USC00361480,10/02/12,TMIN,6
USC00368469,08/07/14,TMAX,256
USC00361480,10/02/12,TMAX,211
USC00368469,09/01/13,TMIN,167
USC00360147,12/03/09,TMAX,100
USC00367477,08/23/09,TMIN,133
USC00368469,09/01/13,TMAX,306
USC00362629,02/29/08,TMAX,-67
USC00365790,09/10/05,TMAX,272
USC00365790,09/10/05,TMIN,94
USC00367477,09/02/08,TMAX,267
USC00368469,01/06/12,TMAX,28
USC00367477,09/02/08,TMIN,83
USC00368469,12/26/05,TMIN,-33
USC00368469,12/26/05,TMAX,33
USC00367409,04/06/15,TMIN,-11
USC00360147,03/25/14,TMAX,-22
USC00360147,03/25/14,TMIN,-100
USC00367409,05/17/10,TMIN,56
USC00368469,01/06/12,TMIN,-56
USC00365109,12/31/11,TMAX,33
USC00367409,11/10/13,TMAX,100
USC00365790,06/29/07,TMAX,289
USC00367409,11/10/13,TMIN,-6
USC00362629,02/28/08,TMIN,-139
USC00365790,06/29/07,TMIN,167
USC00367477,08/23/09,TMAX,267
USC00368469,05/21/11,TMAX,228
USC00368469,05/21/11,TMIN,111
USC00360147,01/09/15,TMIN,-150
USC00365109,10/02/10,TMAX,200
USC00365109,10/02/10,TMIN,50
USC00364853,03/31/06,TMAX,239
USC00364853,03/31/06,TMIN,22
USC00365790,10/28/06,TMIN,22
USC00365790,10/28/06,TMAX,72
USC00360147,02/26/12,TMAX,17
USC00360147,02/26/12,TMIN,-17
USC00368469,08/24/12,TMIN,128
USC00368469,08/24/12,TMAX,283
USC00368469,08/13/09,TMAX,267
USC00368469,08/13/09,TMIN,178
USC00367409,04/24/14,TMIN,-22
USC00361480,09/06/12,TMAX,272
USC00361480,09/06/12,TMIN,150
USC00367409,04/24/14,TMAX,94
USC00365790,02/23/13,TMAX,-17
USC00365790,02/23/13,TMIN,-72
USC00367477,02/24/15,TMAX,-111
USC00360147,03/10/10,TMAX,156
USC00368449,02/16/12,TMIN,-17
USC00368449,03/11/14,TMAX,139
USC00360147,03/10/10,TMIN,-39
USC00362629,12/07/05,TMAX,-17
USC00361480,06/11/08,TMIN,83
USC00367409,09/11/13,TMIN,144
USC00367409,09/11/13,TMAX,339
USC00361480,06/11/08,TMAX,311
USC00367477,10/14/13,TMAX,183
USC00365109,09/05/05,TMIN,111
USC00368449,07/02/05,TMAX,278
USC00368449,07/02/05,TMIN,167
USC00367409,05/17/09,TMIN,83
USC00367409,05/17/09,TMAX,272
USC00368449,03/05/15,TMIN,-44
USC00365109,06/28/05,TMAX,333
USC00365109,06/28/05,TMIN,189
USC00368449,03/05/15,TMAX,28
USC00367477,10/14/13,TMIN,100
USC00365109,09/05/05,TMAX,256
USC00365790,04/13/14,TMAX,222
USC00365790,04/13/14,TMIN,50
USC00368449,03/11/14,TMIN,39
USC00368449,02/16/12,TMAX,28
USC00368469,12/22/14,TMIN,-72
USC00368469,12/22/14,TMAX,-11
USC00364853,04/12/06,TMIN,-17
USC00368449,01/31/08,TMIN,-89
USC00365790,08/20/08,TMIN,44
USC00360147,04/22/15,TMIN,33
USC00360147,04/22/15,TMAX,128
USC00360147,11/10/13,TMAX,111
USC00360147,11/10/13,TMIN,0
USC00368449,08/12/07,TMIN,167
USC00368449,08/12/07,TMAX,272
USC00365790,09/06/12,TMAX,278
USC00365790,09/06/12,TMIN,156
USC00367477,06/18/14,TMIN,167
USC00360147,12/28/10,TMIN,-89
USC00360147,12/28/10,TMAX,-22
USC00367477,06/18/14,TMAX,300
USC00365109,05/13/07,TMAX,222
USC00365109,05/20/10,TMIN,100
USC00365109,05/13/07,TMIN,33
USC00360147,01/09/15,TMAX,-67
USC00364853,04/12/06,TMAX,222
USC00367477,11/07/06,TMAX,156
USC00368449,01/31/08,TMAX,6
USC00365790,08/20/08,TMAX,267
USC00367477,02/24/15,TMIN,-294
USC00368449,10/03/14,TMAX,200
USC00368449,10/03/14,TMIN,128
USC00360147,11/22/15,TMAX,89
USC00367477,01/18/09,TMIN,-278
USC00367477,01/18/09,TMAX,-61
USC00367409,10/20/12,TMIN,72
USC00367409,10/20/12,TMAX,183
USC00360147,08/03/07,TMIN,183
USC00365790,03/19/06,TMIN,-61
USC00360147,08/03/07,TMAX,350
USC00365109,06/03/11,TMAX,244
USC00365790,04/11/10,TMIN,22
USC00365790,04/11/10,TMAX,72
USC00365109,06/03/11,TMIN,67
USC00367477,09/03/05,TMAX,261
USC00361480,11/07/08,TMIN,28
USC00361480,11/07/08,TMAX,200
USC00367477,09/03/05,TMIN,83
USC00367477,11/07/06,TMIN,-22
USC00360147,11/22/15,TMIN,-11
USC00361480,03/25/14,TMAX,-11
USC00367409,09/02/07,TMIN,94
USC00368449,10/20/12,TMAX,156
USC00365790,08/26/08,TMAX,278
USC00368449,09/13/09,TMIN,139
USC00365790,08/26/08,TMIN,67
USC00368469,07/07/15,TMAX,256
USC00361480,08/05/09,TMIN,100
USC00361480,08/05/09,TMAX,283
USC00368469,07/07/15,TMIN,150
USC00362629,10/13/05,TMAX,178
USC00365109,01/08/12,TMAX,128
USC00367409,10/03/05,TMAX,267
USC00367409,10/03/05,TMIN,94
USC00362629,10/13/05,TMIN,111
USC00362629,08/01/05,TMAX,306
USC00365109,12/27/11,TMIN,-33
USC00360147,02/23/07,TMIN,-67
USC00360147,02/23/07,TMAX,28
USC00365109,12/27/11,TMAX,56
USC00368469,01/19/09,TMIN,-133
USC00368469,01/19/09,TMAX,-39
USC00365790,08/24/12,TMAX,289
USC00361480,09/29/14,TMIN,39
USC00365790,08/24/12,TMIN,111
USC00367409,10/02/12,TMAX,206
USC00367477,12/19/09,TMAX,-6
USC00368469,08/10/11,TMAX,283
USC00367409,04/18/13,TMAX,228
USC00368469,08/10/11,TMIN,178
USC00367409,04/18/13,TMIN,89
USC00368469,10/11/07,TMAX,206
USC00368469,10/11/07,TMIN,78
USC00361480,12/29/15,TMIN,-6
USC00361480,02/27/10,TMIN,-94
USC00361480,02/27/10,TMAX,-61
USC00368469,08/28/14,TMAX,300
USC00365109,10/23/06,TMAX,139
USC00365109,10/23/06,TMIN,33
USC00368469,08/28/14,TMIN,100
USC00367409,03/10/06,TMIN,28
USC00367409,03/10/06,TMAX,117
USC00365109,01/08/12,TMIN,-44
USC00361480,12/29/15,TMAX,22
USC00367409,10/02/12,TMIN,78
USC00368449,09/13/09,TMAX,194
USC00367477,03/05/10,TMIN,-122
USC00361480,09/29/14,TMAX,261
USC00362629,04/12/06,TMIN,-22
USC00368469,04/15/12,TMAX,206
USC00365790,04/03/14,TMIN,33
USC00365790,04/03/14,TMAX,183
USC00362629,07/14/06,TMIN,161
USC00365790,01/06/15,TMIN,-133
USC00362629,07/14/06,TMAX,294
USC00362629,08/01/05,TMIN,161
USC00367409,10/09/14,TMAX,189
USC00367409,10/09/14,TMIN,50
USC00365790,10/15/14,TMAX,217
USC00365790,10/15/14,TMIN,189
USC00367409,07/09/06,TMAX,261
USC00367409,07/09/06,TMIN,128
USC00368449,03/02/08,TMAX,17
USC00362629,05/01/07,TMAX,206
USC00362629,05/01/07,TMIN,61
USC00362629,01/25/08,TMAX,-33
USC00365109,10/02/12,TMIN,67
USC00365790,01/06/15,TMAX,-44
USC00365790,04/18/06,TMAX,167
USC00362629,04/12/06,TMAX,233
USC00367409,12/28/10,TMAX,-17
USC00367409,08/28/09,TMAX,222
USC00368469,01/08/09,TMIN,-33
USC00361480,08/24/12,TMIN,72
USC00367477,02/11/13,TMIN,-161
USC00361480,08/24/12,TMAX,283
USC00368469,01/08/09,TMAX,28
USC00367477,02/11/13,TMAX,72
USC00368449,12/30/10,TMAX,44
USC00368449,12/30/10,TMIN,-72
USC00367477,08/22/08,TMIN,67
USC00367477,08/22/08,TMAX,283
USC00365790,11/17/05,TMAX,178
USC00365790,11/17/05,TMIN,-22
USC00365790,10/31/07,TMAX,161
USC00367409,12/28/10,TMIN,-89
USC00365790,10/31/07,TMIN,-33
USC00368469,04/15/12,TMIN,0
USC00368449,04/17/12,TMAX,306
USC00368449,04/17/12,TMIN,111
USC00367409,08/28/09,TMIN,172
USC00365790,04/18/06,TMIN,0
USC00368469,08/17/14,TMIN,89
USC00367477,03/27/13,TMIN,-33
USC00367477,12/19/09,TMIN,-72
USC00365109,04/18/13,TMAX,206
USC00365109,04/18/13,TMIN,89
USC00368469,10/15/15,TMIN,39
USC00361480,10/03/13,TMIN,78
USC00367409,09/30/07,TMAX,228
USC00367409,09/30/07,TMIN,78
USC00365790,02/11/15,TMAX,-11
USC00361480,10/03/13,TMAX,256
USC00365790,10/27/08,TMAX,156
USC00365790,10/27/08,TMIN,-11
USC00367477,03/20/15,TMAX,67
USC00367477,03/20/15,TMIN,-89
USC00360147,06/06/15,TMAX,272
USC00365790,02/11/15,TMIN,-78
USC00368469,04/13/14,TMAX,217
USC00368469,04/13/14,TMIN,11
USC00360147,06/06/15,TMIN,156
USC00365790,09/29/14,TMIN,72
USC00365790,02/27/10,TMIN,-72
USC00368469,03/25/14,TMIN,-100
USC00365790,09/29/14,TMAX,256
USC00368469,03/25/14,TMAX,-22
USC00365790,10/06/05,TMIN,89
USC00365790,10/03/13,TMIN,100
USC00365790,10/03/13,TMAX,272
USC00365109,10/09/14,TMIN,39
USC00367477,09/22/13,TMAX,194
USC00367409,08/03/07,TMIN,172
USC00367477,09/22/13,TMIN,94
USC00367409,08/03/07,TMAX,344
USC00360147,03/29/05,TMIN,33
USC00365109,05/07/12,TMIN,122
USC00365109,05/07/12,TMAX,244
USC00360147,10/23/06,TMAX,128
USC00360147,10/23/06,TMIN,50
USC00365790,05/26/10,TMAX,283
USC00365790,05/26/10,TMIN,128
USC00368469,08/11/15,TMIN,156
USC00368469,08/11/15,TMAX,261
USC00361480,11/10/11,TMIN,-44
USC00361480,11/10/11,TMAX,183
USC00365790,10/06/05,TMAX,256
USC00368469,10/15/15,TMAX,144
USC00365790,02/27/10,TMAX,-17
USC00362629,06/11/08,TMIN,139
USC00362629,06/11/08,TMAX,317
USC00367477,04/18/10,TMIN,6
USC00367409,01/29/08,TMIN,-39
USC00365109,11/21/11,TMIN,39
USC00365109,06/22/08,TMIN,133
USC00368469,02/23/13,TMIN,-61
USC00368469,04/30/12,TMAX,183
USC00365109,04/22/10,TMIN,33
USC00368469,04/30/12,TMIN,-22
USC00365109,04/22/10,TMAX,211
USC00368469,07/17/07,TMIN,117
USC00368469,07/17/07,TMAX,289
USC00364853,10/09/05,TMAX,172
USC00364853,10/09/05,TMIN,94
USC00365790,09/01/07,TMAX,244
USC00365790,09/01/07,TMIN,72
USC00367477,04/18/10,TMAX,44
USC00367477,03/05/10,TMAX,28
USC00368469,08/17/14,TMAX,244
USC00367477,03/27/13,TMAX,61
USC00365109,06/22/08,TMAX,283
USC00365109,11/21/11,TMAX,111
USC00368449,01/02/05,TMIN,6
USC00368469,02/23/13,TMAX,-6
USC00365790,08/05/09,TMIN,139
USC00365790,08/05/09,TMAX,283
USC00367477,01/23/07,TMIN,-50
USC00367477,01/23/07,TMAX,-17
USC00368469,09/18/11,TMIN,67
USC00368469,09/18/11,TMAX,183
USC00368469,08/16/13,TMIN,94
USC00368469,08/16/13,TMAX,228
USC00367477,01/10/12,TMAX,56
USC00368449,03/02/08,TMIN,-56
USC00367477,01/10/12,TMIN,-78
USC00360147,05/07/12,TMIN,117
USC00368469,07/02/08,TMAX,250
USC00360147,05/07/12,TMAX,261
USC00365790,08/08/06,TMAX,311
USC00365109,07/09/06,TMAX,267
USC00365109,07/09/06,TMIN,144
USC00365790,08/08/06,TMIN,156
USC00367409,01/29/08,TMAX,33
USC00368449,01/02/05,TMAX,139
USC00368469,07/02/08,TMIN,117
USC00368469,10/18/14,TMIN,106
USC00365109,03/10/06,TMIN,-67
USC00365109,03/10/06,TMAX,156
USC00367409,12/23/14,TMAX,17
USC00367409,12/23/14,TMIN,-61
USC00367409,03/10/10,TMAX,172
USC00368449,04/28/14,TMAX,161
USC00365109,02/27/08,TMIN,-22
USC00368449,04/28/14,TMIN,33
USC00367409,03/18/13,TMIN,-56
USC00365109,02/27/08,TMAX,6
USC00367409,03/18/13,TMAX,33
